binary_cross_entropy_loss,training_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.04988103961140811,0.995816,1784135862,,False,73,15273_00000,2026-07-15_21-17-42,0.009891986846923828,1.1025807857513428,56162,Mac-mini.local,127.0.0.1,1.1025807857513428,73
0.0483188545591142,0.995816,1784135862,,False,74,15273_00000,2026-07-15_21-17-42,0.009712934494018555,1.1122937202453613,56162,Mac-mini.local,127.0.0.1,1.1122937202453613,74
0.04665435842729357,0.99721074,1784135862,checkpoint_000014,False,75,15273_00000,2026-07-15_21-17-42,0.010250091552734375,1.1225438117980957,56162,Mac-mini.local,127.0.0.1,1.1225438117980957,75
0.04495496749605157,0.99581605,1784135862,,False,76,15273_00000,2026-07-15_21-17-42,0.00981593132019043,1.1323597431182861,56162,Mac-mini.local,127.0.0.1,1.1323597431182861,76
0.04451638121402081,1.0000001,1784135862,,False,77,15273_00000,2026-07-15_21-17-42,0.009813070297241211,1.1421728134155273,56162,Mac-mini.local,127.0.0.1,1.1421728134155273,77
0.04219913392131589,0.9972106,1784135862,,False,78,15273_00000,2026-07-15_21-17-42,0.00984501838684082,1.1520178318023682,56162,Mac-mini.local,127.0.0.1,1.1520178318023682,78
0.04196716121231002,0.99721074,1784135862,,False,79,15273_00000,2026-07-15_21-17-42,0.009964942932128906,1.161982774734497,56162,Mac-mini.local,127.0.0.1,1.161982774734497,79
0.040060162138014596,1.0000001,1784135862,checkpoint_000015,False,80,15273_00000,2026-07-15_21-17-42,0.010329961776733398,1.1723127365112305,56162,Mac-mini.local,127.0.0.1,1.1723127365112305,80
0.03925108617091112,0.9972106,1784135862,,False,81,15273_00000,2026-07-15_21-17-42,0.009771108627319336,1.1820838451385498,56162,Mac-mini.local,127.0.0.1,1.1820838451385498,81
0.04008907865183467,1.0000001,1784135862,,False,82,15273_00000,2026-07-15_21-17-42,0.01001596450805664,1.1920998096466064,56162,Mac-mini.local,127.0.0.1,1.1920998096466064,82
0.03798527405058219,0.9972106,1784135862,,False,83,15273_00000,2026-07-15_21-17-42,0.009988784790039062,1.2020885944366455,56162,Mac-mini.local,127.0.0.1,1.2020885944366455,83
0.03575263277015738,0.99860543,1784135862,,False,84,15273_00000,2026-07-15_21-17-42,0.010050773620605469,1.212139368057251,56162,Mac-mini.local,127.0.0.1,1.212139368057251,84
0.034452631055195415,1.0,1784135862,checkpoint_000016,False,85,15273_00000,2026-07-15_21-17-42,0.01032710075378418,1.2224664688110352,56162,Mac-mini.local,127.0.0.1,1.2224664688110352,85
0.03433602990003269,0.9972106,1784135862,,False,86,15273_00000,2026-07-15_21-17-42,0.009950876235961914,1.232417345046997,56162,Mac-mini.local,127.0.0.1,1.232417345046997,86
0.03221015251050684,0.99860543,1784135862,,False,87,15273_00000,2026-07-15_21-17-42,0.009907007217407227,1.2423243522644043,56162,Mac-mini.local,127.0.0.1,1.2423243522644043,87
0.03533202007859737,1.0,1784135862,,False,88,15273_00000,2026-07-15_21-17-42,0.010178804397583008,1.2525031566619873,56162,Mac-mini.local,127.0.0.1,1.2525031566619873,88
0.030986724377218815,1.0,1784135862,,False,89,15273_00000,2026-07-15_21-17-42,0.010195016860961914,1.2626981735229492,56162,Mac-mini.local,127.0.0.1,1.2626981735229492,89
0.030409791334213152,1.0013947,1784135862,checkpoint_000017,False,90,15273_00000,2026-07-15_21-17-42,0.010565042495727539,1.2732632160186768,56162,Mac-mini.local,127.0.0.1,1.2732632160186768,90
0.03178048882317811,1.0000001,1784135862,,False,91,15273_00000,2026-07-15_21-17-42,0.010128021240234375,1.2833912372589111,56162,Mac-mini.local,127.0.0.1,1.2833912372589111,91
0.028625476402422148,1.0,1784135863,,False,92,15273_00000,2026-07-15_21-17-43,0.010329008102416992,1.2937202453613281,56162,Mac-mini.local,127.0.0.1,1.2937202453613281,92
0.028782657331707814,1.0013947,1784135863,,False,93,15273_00000,2026-07-15_21-17-43,0.009986639022827148,1.3037068843841553,56162,Mac-mini.local,127.0.0.1,1.3037068843841553,93
