binary_cross_entropy_loss,training_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1268394595087406,0.96314025,1784136508,,False,102,954a3_00000,2026-07-15_21-28-28,0.010119915008544922,1.6051149368286133,56275,Mac-mini.local,127.0.0.1,1.6051149368286133,102
0.1248037774697715,0.9623432,1784136508,,False,103,954a3_00000,2026-07-15_21-28-28,0.010029077529907227,1.6151440143585205,56275,Mac-mini.local,127.0.0.1,1.6151440143585205,103
0.1251195775113761,0.96373814,1784136508,,False,104,954a3_00000,2026-07-15_21-28-28,0.00998687744140625,1.6251308917999268,56275,Mac-mini.local,127.0.0.1,1.6251308917999268,104
0.12432347763605114,0.96174556,1784136508,checkpoint_000020,False,105,954a3_00000,2026-07-15_21-28-28,0.010448932647705078,1.6355798244476318,56275,Mac-mini.local,127.0.0.1,1.6355798244476318,105
0.1237820858665777,0.9623432,1784136508,,False,106,954a3_00000,2026-07-15_21-28-28,0.010010242462158203,1.64559006690979,56275,Mac-mini.local,127.0.0.1,1.64559006690979,106
0.12179223445180486,0.96373814,1784136508,,False,107,954a3_00000,2026-07-15_21-28-28,0.009902238845825195,1.6554923057556152,56275,Mac-mini.local,127.0.0.1,1.6554923057556152,107
0.12188390327287602,0.9659297,1784136508,,False,108,954a3_00000,2026-07-15_21-28-28,0.009733200073242188,1.6652255058288574,56275,Mac-mini.local,127.0.0.1,1.6652255058288574,108
0.12280104588327546,0.9673244,1784136508,,False,109,954a3_00000,2026-07-15_21-28-28,0.009772062301635742,1.6749975681304932,56275,Mac-mini.local,127.0.0.1,1.6749975681304932,109
0.11956254325578484,0.9637379,1784136508,checkpoint_000021,False,110,954a3_00000,2026-07-15_21-28-28,0.010400056838989258,1.6853976249694824,56275,Mac-mini.local,127.0.0.1,1.6853976249694824,110
0.11911303468692834,0.9651326,1784136508,,False,111,954a3_00000,2026-07-15_21-28-28,0.009943723678588867,1.6953413486480713,56275,Mac-mini.local,127.0.0.1,1.6953413486480713,111
0.11706394604517659,0.963738,1784136508,,False,112,954a3_00000,2026-07-15_21-28-28,0.010487079620361328,1.7058284282684326,56275,Mac-mini.local,127.0.0.1,1.7058284282684326,112
0.11726572651109518,0.9665276,1784136508,,False,113,954a3_00000,2026-07-15_21-28-28,0.01047205924987793,1.7163004875183105,56275,Mac-mini.local,127.0.0.1,1.7163004875183105,113
0.1150851523843977,0.96513283,1784136508,,False,114,954a3_00000,2026-07-15_21-28-28,0.010756254196166992,1.7270567417144775,56275,Mac-mini.local,127.0.0.1,1.7270567417144775,114
0.11542110542820005,0.9665275,1784136508,checkpoint_000022,False,115,954a3_00000,2026-07-15_21-28-28,0.010443925857543945,1.7375006675720215,56275,Mac-mini.local,127.0.0.1,1.7375006675720215,115
0.11499233290584267,0.96174544,1784136508,,False,116,954a3_00000,2026-07-15_21-28-28,0.009904146194458008,1.7474048137664795,56275,Mac-mini.local,127.0.0.1,1.7474048137664795,116
0.11488266326902717,0.9715084,1784136508,,False,117,954a3_00000,2026-07-15_21-28-28,0.009846210479736328,1.7572510242462158,56275,Mac-mini.local,127.0.0.1,1.7572510242462158,117
0.11228708584105786,0.9735008,1784136508,,False,118,954a3_00000,2026-07-15_21-28-28,0.010724782943725586,1.7679758071899414,56275,Mac-mini.local,127.0.0.1,1.7679758071899414,118
0.11101420149155158,0.967922,1784136508,,False,119,954a3_00000,2026-07-15_21-28-28,0.009664058685302734,1.7776398658752441,56275,Mac-mini.local,127.0.0.1,1.7776398658752441,119
0.11021799336459015,0.9735009,1784136508,checkpoint_000023,False,120,954a3_00000,2026-07-15_21-28-28,0.010215044021606445,1.7878549098968506,56275,Mac-mini.local,127.0.0.1,1.7878549098968506,120
0.10914852041257558,0.97629035,1784136508,,False,121,954a3_00000,2026-07-15_21-28-28,0.010090112686157227,1.7979450225830078,56275,Mac-mini.local,127.0.0.1,1.7979450225830078,121
0.10954017818462483,0.9735009,1784136508,,False,122,954a3_00000,2026-07-15_21-28-28,0.009659051895141602,1.8076040744781494,56275,Mac-mini.local,127.0.0.1,1.8076040744781494,122
0.10899741083092603,0.97091085,1784136508,,False,123,954a3_00000,2026-07-15_21-28-28,0.009706735610961914,1.8173108100891113,56275,Mac-mini.local,127.0.0.1,1.8173108100891113,123
0.10677508601978566,0.9762902,1784136508,,False,124,954a3_00000,2026-07-15_21-28-28,0.009814977645874023,1.8271257877349854,56275,Mac-mini.local,127.0.0.1,1.8271257877349854,124
0.10639122435290527,0.9721061,1784136508,checkpoint_000024,False,125,954a3_00000,2026-07-15_21-28-28,0.010555744171142578,1.837681531906128,56275,Mac-mini.local,127.0.0.1,1.837681531906128,125
0.10531239460301657,0.97429776,1784136508,,False,126,954a3_00000,2026-07-15_21-28-28,0.010143041610717773,1.8478245735168457,56275,Mac-mini.local,127.0.0.1,1.8478245735168457,126
0.10517337221802943,0.9762902,1784136508,,False,127,954a3_00000,2026-07-15_21-28-28,0.009918928146362305,1.857743501663208,56275,Mac-mini.local,127.0.0.1,1.857743501663208,127
0.10468665479242054,0.9748955,1784136508,,False,128,954a3_00000,2026-07-15_21-28-28,0.009783029556274414,1.8675265312194824,56275,Mac-mini.local,127.0.0.1,1.8675265312194824,128
0.1031884060317918,0.9742979,1784136508,,False,129,954a3_00000,2026-07-15_21-28-28,0.00983285903930664,1.877359390258789,56275,Mac-mini.local,127.0.0.1,1.877359390258789,129
0.10231731763444685,0.9762902,1784136508,checkpoint_000025,False,130,954a3_00000,2026-07-15_21-28-28,0.010373115539550781,1.8877325057983398,56275,Mac-mini.local,127.0.0.1,1.8877325057983398,130
0.10186990429458924,0.9762902,1784136508,,False,131,954a3_00000,2026-07-15_21-28-28,0.009820222854614258,1.897552728652954,56275,Mac-mini.local,127.0.0.1,1.897552728652954,131
0.10053172684826653,0.97629035,1784136508,,False,132,954a3_00000,2026-07-15_21-28-28,0.009766817092895508,1.9073195457458496,56275,Mac-mini.local,127.0.0.1,1.9073195457458496,132
0.09935138819348248,0.97629035,1784136508,,False,133,954a3_00000,2026-07-15_21-28-28,0.010509014129638672,1.9178285598754883,56275,Mac-mini.local,127.0.0.1,1.9178285598754883,133
0.09911887465250084,0.97629017,1784136508,,False,134,954a3_00000,2026-07-15_21-28-28,0.010432958602905273,1.9282615184783936,56275,Mac-mini.local,127.0.0.1,1.9282615184783936,134
0.09950161144537448,0.97768503,1784136508,checkpoint_000026,False,135,954a3_00000,2026-07-15_21-28-28,0.010533809661865234,1.9387953281402588,56275,Mac-mini.local,127.0.0.1,1.9387953281402588,135
0.09818661710535756,0.9762902,1784136508,,False,136,954a3_00000,2026-07-15_21-28-28,0.010624885559082031,1.9494202136993408,56275,Mac-mini.local,127.0.0.1,1.9494202136993408,136
0.09728061686681695,0.9762902,1784136508,,False,137,954a3_00000,2026-07-15_21-28-28,0.010586977005004883,1.9600071907043457,56275,Mac-mini.local,127.0.0.1,1.9600071907043457,137
0.09630886012379136,0.97768503,1784136508,,False,138,954a3_00000,2026-07-15_21-28-28,0.009819269180297852,1.9698264598846436,56275,Mac-mini.local,127.0.0.1,1.9698264598846436,138
0.09653479771395025,0.97768503,1784136508,,False,139,954a3_00000,2026-07-15_21-28-28,0.009996891021728516,1.979823350906372,56275,Mac-mini.local,127.0.0.1,1.979823350906372,139
0.09533019585085505,0.97629017,1784136508,checkpoint_000027,False,140,954a3_00000,2026-07-15_21-28-28,0.010750055313110352,1.9905734062194824,56275,Mac-mini.local,127.0.0.1,1.9905734062194824,140
0.09541315957579133,0.97768515,1784136508,,False,141,954a3_00000,2026-07-15_21-28-28,0.009706735610961914,2.0002801418304443,56275,Mac-mini.local,127.0.0.1,2.0002801418304443,141
0.09334807404975512,0.97768503,1784136508,,False,142,954a3_00000,2026-07-15_21-28-28,0.009772777557373047,2.0100529193878174,56275,Mac-mini.local,127.0.0.1,2.0100529193878174,142
